,Date,Instrument,GICS Sector,BUY_SELL,Probability
2589,2020-10-22,AAL,Industrials,SELL,0.45977465296308556
2590,2020-10-22,GWW,Industrials,BUY,0.5152856399936162
2591,2020-10-22,T,Communication Services,SELL,0.49005047099291377
2592,2020-10-22,ALLE,Industrials,BUY,0.5055664879861324
2593,2020-10-22,LUV,Industrials,SELL,0.48034315268061456
2594,2020-10-22,HBAN,Financials,BUY,0.5395117354634502
2595,2020-10-22,MTB,Financials,BUY,0.5408285770121748
2596,2020-10-22,FITB,Financials,BUY,0.5658420077585451
2597,2020-10-22,UNP,Industrials,BUY,0.5151194739411175
2598,2020-10-22,KMB,Consumer Staples,SELL,0.3788417112082009
2599,2020-10-22,TSCO,Consumer Discretionary,BUY,0.5073861307237496
2600,2020-10-22,DOW,Materials,SELL,0.48751330911182544
2601,2020-10-22,STX,Information Technology,BUY,0.5189126390838177
2602,2020-10-22,RHI,Industrials,BUY,0.514110917809282
2603,2020-10-22,FCX,Materials,BUY,0.5071113227786491
2604,2020-10-22,CTXS,Information Technology,BUY,0.5180689956955853
2605,2020-10-22,COF,Financials,BUY,0.5791723317437232
2606,2020-10-22,DHR,Health Care,SELL,0.48561678644269934
2607,2020-10-22,ALK,Industrials,SELL,0.4692531810037426
2608,2020-10-22,DGX,Health Care,SELL,0.4766023800846575
2609,2020-10-22,NOC,Industrials,BUY,0.514292725036249
2610,2020-10-22,GPC,Consumer Discretionary,BUY,0.5148398970386038
2611,2020-10-22,PHM,Consumer Discretionary,BUY,0.500019708082624
2612,2020-10-22,POOL,Consumer Discretionary,BUY,0.515267024191936
2613,2020-10-22,SNA,Industrials,BUY,0.5208369519559439
2614,2020-10-22,PBCT,Financials,BUY,0.5686668240299061
2615,2020-10-23,ITW,Industrials,BUY,0.5155355562231789
2616,2020-10-23,AXP,Financials,BUY,0.5165053071601493
2617,2020-10-23,NEE,Utilities,SELL,0.4995554890754268
2618,2020-10-23,HAL,Energy,SELL,0.3253731421280331
2619,2020-10-23,INTC,Information Technology,BUY,0.5263853027150585
2620,2020-10-26,FFIV,Information Technology,BUY,0.5209540188687506
2621,2020-10-26,HAS,Consumer Discretionary,BUY,0.5074610196179654
2622,2020-10-26,NXPI,Information Technology,BUY,0.5148581281916661
2623,2020-10-26,OTIS,Industrials,BUY,0.5020560012195847
2624,2020-10-26,ARE,Real Estate,SELL,0.44089728706510145
2625,2020-10-26,OTIS,Industrials,BUY,0.5039243180162295
2626,2020-10-26,NOV,Energy,SELL,0.45384199137759557
2627,2020-10-26,CE,Materials,SELL,0.49768237030114876
2628,2020-10-26,CINF,Financials,BUY,0.5199852563114726
2629,2020-10-26,PKG,Materials,BUY,0.5029899823872344
2630,2020-10-26,PFG,Financials,BUY,0.5575384563534989
2631,2020-10-26,OTIS,Industrials,BUY,0.5020560012195847
2632,2020-10-26,OTIS,Industrials,BUY,0.5020560012195847
2633,2020-10-26,HCA,Health Care,SELL,0.4685602847733514
2634,2020-10-26,OTIS,Industrials,BUY,0.5039243180162295
2635,2020-10-26,OTIS,Industrials,BUY,0.5020560012195847
2636,2020-10-27,ROP,Industrials,BUY,0.5102696735285388
2637,2020-10-27,CB,Financials,BUY,0.5187910775551943
2638,2020-10-27,IVZ,Financials,BUY,0.5827566106330129
2639,2020-10-27,WAT,Health Care,SELL,0.4770656759611881
2640,2020-10-27,DTE,Utilities,BUY,0.5104199539555831
2641,2020-10-27,MKTX,Financials,BUY,0.5343146176407862
2642,2020-10-27,DXCM,Health Care,SELL,0.4954003782864613
2643,2020-10-27,SPGI,Financials,BUY,0.5175860837189976
2644,2020-10-27,ENPH,Information Technology,BUY,0.5398080784415452
2645,2020-10-27,BXP,Real Estate,SELL,0.4092969795021537
2646,2020-10-27,MMM,Industrials,BUY,0.5084666192746893
2647,2020-10-27,OMC,Communication Services,BUY,0.5081154763554923
2648,2020-10-27,PFE,Health Care,SELL,0.4775053375146539
2649,2020-10-27,LLY,Health Care,SELL,0.48466529038746053
2650,2020-10-27,AFL,Financials,BUY,0.5467873967838408
2651,2020-10-27,GLW,Information Technology,BUY,0.5100292096694655
2652,2020-10-27,MXIM,Information Technology,BUY,0.5143048542465263
2653,2020-10-27,SWK,Industrials,BUY,0.5158706371966659
2654,2020-10-27,AMD,Information Technology,BUY,0.5156688176667971
2655,2020-10-27,UNM,Financials,BUY,0.5556994639862741
2656,2020-10-27,JNPR,Information Technology,BUY,0.5191753135701298
2657,2020-10-27,LH,Health Care,SELL,0.47599752232311554
2658,2020-10-27,EQR,Real Estate,SELL,0.4295275887897981
2659,2020-10-27,CMI,Industrials,BUY,0.5218350914148789
2660,2020-10-27,IEX,Industrials,BUY,0.5139274216141887
2661,2020-10-27,ODFL,Industrials,BUY,0.5129377165004666
2662,2020-10-27,CHRW,Industrials,BUY,0.5227357285468793
2663,2020-10-27,AKAM,Information Technology,BUY,0.5151974245964714
2664,2020-10-27,BEN,Financials,BUY,0.506360957314936
2665,2020-10-27,MSCI,Financials,BUY,0.5245479031352592
2666,2020-10-27,SHW,Materials,SELL,0.4894124408501336
2667,2020-10-27,OKE,Energy,SELL,0.38144457755168476
2668,2020-10-27,CNC,Health Care,SELL,0.47786190243992105
2669,2020-10-27,EIX,Utilities,BUY,0.5108940667897851
2670,2020-10-27,ECL,Materials,SELL,0.48351546968771436
2671,2020-10-27,MSFT,Information Technology,BUY,0.5234102632137606
2672,2020-10-27,RTX,Industrials,SELL,0.49403939545750963
2673,2020-10-27,MRK,Health Care,SELL,0.47579546705060083
2674,2020-10-27,CAT,Industrials,BUY,0.5174202031130295
2675,2020-10-27,FISV,Information Technology,BUY,0.5092955160325898
2676,2020-10-27,FTV,Industrials,BUY,0.510482733810958
2677,2020-10-28,KLAC,Information Technology,BUY,0.5175626382120175
2678,2020-10-28,ADP,Information Technology,BUY,0.5174818150988547
2679,2020-10-28,NSC,Industrials,BUY,0.5108407358784411
2680,2020-10-28,ROL,Industrials,BUY,0.5083201479985958
2681,2020-10-28,TEL,Information Technology,BUY,0.5149709445255621
2682,2020-10-28,ORLY,Consumer Discretionary,BUY,0.5069025071230806
2683,2020-10-28,CTSH,Information Technology,BUY,0.5201185193211707
2684,2020-10-28,GILD,Health Care,SELL,0.4867758031460885
2685,2020-10-28,AMGN,Health Care,SELL,0.47913459630662864
2686,2020-10-28,ESS,Real Estate,SELL,0.42061872812266443
2687,2020-10-28,MAA,Real Estate,SELL,0.4343344697148199
2688,2020-10-28,V,Information Technology,BUY,0.5123809090826845
2689,2020-10-28,RJF,Financials,BUY,0.5194539873195262
2690,2020-10-28,DRE,Real Estate,SELL,0.4471537182830535
2691,2020-10-28,HES,Energy,SELL,0.31668590111252515
2692,2020-10-28,PTC,Information Technology,BUY,0.5140271976210581
2693,2020-10-28,EQIX,Real Estate,SELL,0.48478408305384674
2694,2020-10-28,GNRC,Industrials,SELL,0.4808431803264156
2695,2020-10-28,BSX,Health Care,SELL,0.4815975111983727
2696,2020-10-28,MA,Information Technology,BUY,0.5115638131045276
2697,2020-10-28,AMP,Financials,BUY,0.5038290575776673
2698,2020-10-28,FBHS,Industrials,BUY,0.5163544410129695
2699,2020-10-28,TT,Industrials,BUY,0.5208039281914872
2700,2020-10-28,GRMN,Consumer Discretionary,BUY,0.5015545829447622
2701,2020-10-28,SEE,Materials,SELL,0.4941653429868851
2702,2020-10-28,MAS,Industrials,BUY,0.5185137776722479
2703,2020-10-28,WELL,Real Estate,SELL,0.4298341255773622
2704,2020-10-28,GD,Industrials,BUY,0.5135601182825116
2705,2020-10-28,NOW,Information Technology,BUY,0.5213382451551076
2706,2020-10-28,CME,Financials,BUY,0.5181688809911327
2707,2020-10-28,CERN,Health Care,SELL,0.4786844322741046
2708,2020-10-28,URI,Industrials,BUY,0.5179304120144834
2709,2020-10-28,ANTM,Health Care,SELL,0.48024791063566996
2710,2020-10-28,GE,Industrials,SELL,0.4823750834548416
2711,2020-10-28,WDC,Information Technology,BUY,0.5326819261119511
2712,2020-10-28,EBAY,Consumer Discretionary,BUY,0.5058666054025014
2713,2020-10-28,PKI,Health Care,SELL,0.4867329929238152
2714,2020-10-28,ETR,Utilities,BUY,0.5034220675959541
2715,2020-10-28,ETSY,Consumer Discretionary,BUY,0.5081170144938215
2716,2020-10-28,BA,Industrials,SELL,0.49500841100816023
2717,2020-10-29,CARR,Industrials,BUY,0.5122665008013191
2718,2020-10-29,CARR,Industrials,BUY,0.5116307312335621
2719,2020-10-29,ABMD,Health Care,SELL,0.4895449319683187
2720,2020-10-29,MPWR,Information Technology,BUY,0.5112126275485184
2721,2020-10-29,DVN,Energy,SELL,0.33953217590422713
2722,2020-10-29,AOS,Industrials,BUY,0.5143564159579993
2723,2020-10-29,CMCSA,Communication Services,SELL,0.488986823591576
2724,2020-10-29,DD,Materials,SELL,0.492711533018057
2725,2020-10-29,VRTX,Health Care,SELL,0.4892408674503359
2726,2020-10-29,RMD,Health Care,SELL,0.49362512119825824
2727,2020-10-29,K,Consumer Staples,SELL,0.3730422598076355
2728,2020-10-29,WU,Information Technology,BUY,0.5199435371384866
2729,2020-10-29,ADM,Consumer Staples,SELL,0.4584689719144477
2730,2020-10-29,BWA,Consumer Discretionary,BUY,0.5075849301963341
2731,2020-10-29,COG,Energy,SELL,0.2955098611489548
2732,2020-10-29,CBRE,Real Estate,SELL,0.4601286139087247
2733,2020-10-29,WAB,Industrials,BUY,0.5128792000730292
2734,2020-10-29,SBUX,Consumer Discretionary,BUY,0.5046567049364339
2735,2020-10-29,F,Consumer Discretionary,BUY,0.5168310541163161
2736,2020-10-29,MHK,Consumer Discretionary,BUY,0.5162920172228751
2737,2020-10-29,DVA,Health Care,SELL,0.4916837488929557
2738,2020-10-29,CARR,Industrials,BUY,0.5160316891553065
2739,2020-10-29,ATVI,Communication Services,SELL,0.4974416980514381
2740,2020-10-29,CARR,Industrials,BUY,0.5166674587230634
2741,2020-10-29,HIG,Financials,BUY,0.5624567092667497
2742,2020-10-29,CARR,Industrials,BUY,0.5116307312335621
2743,2020-10-29,MCO,Financials,BUY,0.5133271122618958
2744,2020-10-29,KHC,Consumer Staples,SELL,0.24671388937890806
2745,2020-10-29,PENN,Consumer Discretionary,BUY,0.5115497182757995
2746,2020-10-29,CARR,Industrials,BUY,0.5122665008013191
2747,2020-10-29,NEM,Materials,BUY,0.5062542397307556
2748,2020-10-29,DLR,Real Estate,SELL,0.44488792983469516
2749,2020-10-29,ILMN,Health Care,SELL,0.4921771375567491
2750,2020-10-29,APTV,Consumer Discretionary,BUY,0.50926344682169
2751,2020-10-29,RL,Consumer Discretionary,BUY,0.5070645641866798
2752,2020-10-29,LKQ,Consumer Discretionary,BUY,0.5074613024668144
2753,2020-10-29,FTNT,Information Technology,BUY,0.5214848425919453
2754,2020-10-29,CRL,Health Care,SELL,0.48184516138101086
2755,2020-10-29,COP,Energy,SELL,0.3255900987746545
2756,2020-10-29,IP,Materials,SELL,0.4975377464663156
2757,2020-10-29,CMS,Utilities,BUY,0.5065107637372446
2758,2020-10-29,AVB,Real Estate,SELL,0.43312916990247957
2759,2020-10-29,GPN,Information Technology,BUY,0.5169199519649444
2760,2020-10-29,TAP,Consumer Staples,SELL,0.26437724587869155
2761,2020-10-29,TROW,Financials,BUY,0.5009325397467723
2762,2020-10-29,XYL,Industrials,BUY,0.5127910370099624
2763,2020-10-29,RE,Financials,BUY,0.543597094880525
2764,2020-10-29,PWR,Industrials,BUY,0.513533116158583
2765,2020-10-29,MLM,Materials,SELL,0.49685038160290157
2766,2020-10-29,BIO,Health Care,SELL,0.4831801132768958
2767,2020-10-29,AMZN,Consumer Discretionary,BUY,0.5052810904577031
2768,2020-10-29,SO,Utilities,BUY,0.51012231161896
2769,2020-10-29,GOOGL,Communication Services,SELL,0.49043806317825106
2770,2020-10-29,FB,Communication Services,SELL,0.4950390794335129
2771,2020-10-29,BAX,Health Care,SELL,0.47858112627037513
2772,2020-10-29,FIS,Information Technology,BUY,0.5156090089503534
2773,2020-10-29,WLTW,Financials,BUY,0.5112444581863751
2774,2020-10-29,CHD,Consumer Staples,SELL,0.3781216885993519
2775,2020-10-29,TFX,Health Care,SELL,0.48421521324203376
2776,2020-10-29,XEL,Utilities,BUY,0.5153808738231959
2777,2020-10-29,MGM,Consumer Discretionary,SELL,0.4949898331774504
2778,2020-10-29,MSI,Information Technology,BUY,0.5133573992343365
2779,2020-10-29,AME,Industrials,BUY,0.5118507799270045
2780,2020-10-29,ICE,Financials,BUY,0.5069882689241156
2781,2020-10-29,AMT,Real Estate,SELL,0.44454231773316394
2782,2020-10-29,YUM,Consumer Discretionary,BUY,0.5003771754748403
2783,2020-10-29,ALXN,Health Care,SELL,0.4743111619947431
2784,2020-10-29,AAPL,Information Technology,BUY,0.5254114786924852
2785,2020-10-29,SYK,Health Care,SELL,0.4772109307911338
2786,2020-10-29,EMN,Materials,SELL,0.4967367891504411
2787,2020-10-29,RCL,Consumer Discretionary,SELL,0.4855977318100081
2788,2020-10-29,MMC,Financials,BUY,0.5128132690063779
2789,2020-10-29,TPR,Consumer Discretionary,SELL,0.48953217698858337
2790,2020-10-29,TXT,Industrials,BUY,0.5086248005438407
2791,2020-10-29,UDR,Real Estate,SELL,0.41931549933834456
2792,2020-10-29,TWTR,Communication Services,SELL,0.48945141706890655
2793,2020-10-29,IDXX,Health Care,SELL,0.48875699273545825
2794,2020-10-30,CVX,Energy,SELL,0.3319484333746239
2795,2020-10-30,NWL,Consumer Discretionary,BUY,0.5044335269443115
2796,2020-10-30,CL,Consumer Staples,SELL,0.375277673353195
2797,2020-10-30,XOM,Energy,SELL,0.37766911393023833
2798,2020-10-30,ABBV,Health Care,SELL,0.47879983796020964
2799,2020-10-30,HON,Industrials,BUY,0.5096686834119166
2800,2020-10-30,BR,Information Technology,BUY,0.5152324846745324
2801,2020-10-30,PNW,Utilities,SELL,0.4932080610015307
2802,2020-10-30,PSX,Energy,SELL,0.4019353464075749
2803,2020-10-30,UHS,Health Care,SELL,0.46686584171342765
2804,2020-10-30,CHTR,Communication Services,SELL,0.4893200267051091
2805,2020-10-30,UAA,Consumer Discretionary,BUY,0.5113213191065374
2806,2020-10-30,WY,Real Estate,SELL,0.43828506466136147
2807,2020-10-30,UA,Consumer Discretionary,BUY,0.5123588470239211
2808,2020-10-30,AJG,Financials,BUY,0.5066150208543525
2809,2020-10-30,LYB,Materials,SELL,0.4935231704550967
2810,2020-10-30,IPGP,Information Technology,BUY,0.5218998292516496
2811,2020-10-30,MO,Consumer Staples,SELL,0.41225022184288634
2812,2020-10-30,AON,Financials,BUY,0.5088264391656275
2813,2020-10-30,LHX,Industrials,BUY,0.5063453541477148
2814,2020-10-30,CBOE,Financials,BUY,0.5278394053873448
2815,2020-10-30,PEG,Utilities,BUY,0.5061640896414414
2816,2020-11-02,LDOS,Industrials,BUY,0.5103280545427888
2817,2020-11-02,NLSN,Industrials,BUY,0.5090535883180167
2818,2020-11-02,ANET,Information Technology,BUY,0.5222565044557139
2819,2020-11-02,SBAC,Real Estate,SELL,0.45506603590942213
2820,2020-11-02,MDLZ,Consumer Staples,SELL,0.3507089551770673
2821,2020-11-02,IR,Industrials,BUY,0.5006281967822713
2822,2020-11-02,EL,Consumer Staples,SELL,0.39659709931638304
2823,2020-11-02,MPC,Energy,SELL,0.3824989484764549
2824,2020-11-02,WM,Industrials,BUY,0.5051986763181296
2825,2020-11-02,STE,Health Care,SELL,0.48425484035175737
2826,2020-11-02,CDW,Information Technology,BUY,0.5154136190841564
2827,2020-11-02,FMC,Materials,SELL,0.48622921861817686
2828,2020-11-02,AIZ,Financials,BUY,0.5314390233179368
2829,2020-11-02,CLX,Consumer Staples,SELL,0.38661887195158284
2830,2020-11-02,WMB,Energy,SELL,0.32362221073127606
2831,2020-11-02,O,Real Estate,SELL,0.4412527914089042
2832,2020-11-02,LEG,Consumer Discretionary,BUY,0.5069329880091801
2833,2020-11-02,PYPL,Information Technology,BUY,0.5216742696341758
2834,2020-11-02,UPS,Industrials,BUY,0.5188675320175381
2835,2020-11-02,L,Financials,BUY,0.5561633674644633
2836,2020-11-02,VNO,Real Estate,SELL,0.42138444772168915
2837,2020-11-02,FANG,Energy,SELL,0.4376807252218425
2838,2020-11-02,NI,Utilities,SELL,0.49746988600682207
2839,2020-11-02,LNT,Utilities,BUY,0.5064014336676785
2840,2020-11-02,SWKS,Information Technology,BUY,0.5192863933508826
2841,2020-11-02,HSIC,Health Care,SELL,0.4797104251150611
2842,2020-11-02,PEAK,Real Estate,SELL,0.4345816391878725
2843,2020-11-03,EXC,Utilities,BUY,0.5060787333342738
2844,2020-11-03,PRU,Financials,BUY,0.5671498537946527
2845,2020-11-03,ES,Utilities,BUY,0.5091166085279394
2846,2020-11-03,ZBRA,Information Technology,BUY,0.5227329358797916
2847,2020-11-03,IT,Information Technology,BUY,0.5139259076575727
2848,2020-11-03,FOX,Communication Services,SELL,0.48030193969716917
2849,2020-11-03,MOS,Materials,SELL,0.4929755568273805
2850,2020-11-03,EXPD,Industrials,BUY,0.5102208513263594
2851,2020-11-03,MCK,Health Care,SELL,0.4468981191132969
2852,2020-11-03,FOXA,Communication Services,SELL,0.4769513248323699
2853,2020-11-03,WEC,Utilities,BUY,0.5102805387886921
2854,2020-11-03,HUM,Health Care,SELL,0.4835240454942
2855,2020-11-03,ETN,Industrials,BUY,0.5180266287565928
2856,2020-11-03,SYY,Consumer Staples,SELL,0.4374705425247187
2857,2020-11-03,CTLT,Health Care,SELL,0.4858517929998075
2858,2020-11-03,EMR,Industrials,BUY,0.5157126498994671
2859,2020-11-03,JCI,Industrials,BUY,0.5135805197433988
2860,2020-11-04,HLT,Consumer Discretionary,BUY,0.5022773811597384
2861,2020-11-04,ALB,Materials,SELL,0.4860574085426833
2862,2020-11-04,MRO,Energy,SELL,0.3753733350988536
2863,2020-11-04,CF,Materials,SELL,0.4997190666760115
2864,2020-11-04,HST,Real Estate,SELL,0.43214085965974597
2865,2020-11-04,QRVO,Information Technology,BUY,0.5242400917204687
2866,2020-11-04,ANSS,Information Technology,BUY,0.5200523815103665
2867,2020-11-04,PSA,Real Estate,SELL,0.4661381812175573
2868,2020-11-04,MET,Financials,BUY,0.5367062149608766
2869,2020-11-04,VRSK,Industrials,BUY,0.5120686355051904
2870,2020-11-04,JKHY,Information Technology,BUY,0.513962588857302
2871,2020-11-04,LUMN,Communication Services,BUY,0.5071256616764179
2872,2020-11-04,PXD,Energy,SELL,0.34913009545370977
2873,2020-11-04,EXPE,Consumer Discretionary,BUY,0.5009777468229086
2874,2020-11-04,TYL,Information Technology,BUY,0.5218619783301152
2875,2020-11-04,EXR,Real Estate,SELL,0.4651142069690079
2876,2020-11-04,QCOM,Information Technology,BUY,0.5095342031408658
2877,2020-11-04,CTVA,Materials,SELL,0.4939270908556533
2878,2020-11-04,AWK,Utilities,BUY,0.5092738908822098
2879,2020-11-04,LNC,Financials,BUY,0.5432836343824418
2880,2020-11-04,AEE,Utilities,BUY,0.507019176506471
2881,2020-11-04,ALL,Financials,BUY,0.5302154627965223
2882,2020-11-04,PAYC,Information Technology,BUY,0.5191507840178391
2883,2020-11-04,HOLX,Health Care,SELL,0.4937710763768849
2884,2020-11-05,ZTS,Health Care,SELL,0.48690731923692676
2885,2020-11-05,LYV,Communication Services,SELL,0.4732083440518074
2886,2020-11-05,BKNG,Consumer Discretionary,BUY,0.5004934695858938
2887,2020-11-05,VMC,Materials,SELL,0.48855788040974313
2888,2020-11-05,NWS,Communication Services,BUY,0.5007822544511165
2889,2020-11-05,INCY,Health Care,SELL,0.48373499136509585
2890,2020-11-05,DXC,Information Technology,BUY,0.5495033939841157
2891,2020-11-05,GM,Consumer Discretionary,SELL,0.4952435673928472
2892,2020-11-05,ABC,Health Care,SELL,0.43124589984594386
2893,2020-11-05,BMY,Health Care,SELL,0.47829338214525735
2894,2020-11-05,WYNN,Consumer Discretionary,SELL,0.4870986065457678
2895,2020-11-05,BLL,Materials,BUY,0.5092283666260066
2896,2020-11-05,CNP,Utilities,BUY,0.5061986241772368
2897,2020-11-05,EOG,Energy,SELL,0.34044863673136755
2898,2020-11-05,LIN,Materials,SELL,0.48113970067000955
2899,2020-11-05,HII,Industrials,BUY,0.5152342009537787
2900,2020-11-05,TTWO,Communication Services,SELL,0.4887839607266908
2901,2020-11-05,IRM,Real Estate,SELL,0.44166279920939594
2902,2020-11-05,EA,Communication Services,SELL,0.48903836351614943
2903,2020-11-05,PRGO,Health Care,SELL,0.47546858674797143
2904,2020-11-05,REGN,Health Care,SELL,0.48741563855352865
2905,2020-11-05,FRT,Real Estate,SELL,0.4422771496436322
2906,2020-11-05,DISCA,Communication Services,SELL,0.4905844795535856
2907,2020-11-05,CI,Health Care,SELL,0.48203646594529553
2908,2020-11-05,AMCR,Materials,SELL,0.4900589958802364
2909,2020-11-05,MTD,Health Care,SELL,0.4899529507604927
2910,2020-11-05,ED,Utilities,BUY,0.5090595697779458
2911,2020-11-05,HBI,Consumer Discretionary,BUY,0.5043004390173845
2912,2020-11-05,PH,Industrials,BUY,0.5195599383689636
2913,2020-11-05,REG,Real Estate,SELL,0.4246772887146082
2914,2020-11-05,FLT,Information Technology,BUY,0.5121816517259551
2915,2020-11-05,CAH,Health Care,SELL,0.43505119052590224
2916,2020-11-05,AIG,Financials,BUY,0.541918420442361
2917,2020-11-05,SRE,Utilities,SELL,0.4972445690964831
2918,2020-11-05,PPL,Utilities,BUY,0.5120835768834692
2919,2020-11-05,WRK,Materials,SELL,0.48631152896363533
2920,2020-11-05,XRAY,Health Care,SELL,0.4754647141253257
2921,2020-11-05,KIM,Real Estate,SELL,0.43032749407183857
2922,2020-11-05,BDX,Health Care,SELL,0.4788642551785873
2923,2020-11-05,NLOK,Information Technology,BUY,0.5221651792525996
2924,2020-11-05,EVRG,Utilities,BUY,0.5081933301762528
2925,2020-11-05,RSG,Industrials,BUY,0.5135248823211178
2926,2020-11-05,D,Utilities,BUY,0.5073298213998065
2927,2020-11-05,APA,Energy,SELL,0.34782006741536686
2928,2020-11-05,CZR,Consumer Discretionary,SELL,0.4979030421925458
2929,2020-11-05,TMUS,Communication Services,SELL,0.4925660604992611
